date,city,latitude,longitude,pm25,aqi,aqi_category,pm10,o3,no2,so2,co,temperature,humidity,wind_speed,year,month,day,hour,day_of_week,season,is_weekend
2023-09-08,Dover,39.1582,-75.5244,10.49,54,Moderate,20.9,31.5,13.79,4.09,0.36,9.88,80.0,1.6,2023,9,8,0,4,Fall,0
2023-09-09,Dover,39.1582,-75.5244,7.75,43,Good,19.49,27.95,10.37,2.83,0.39,13.4,81.4,5.3,2023,9,9,0,5,Fall,1
2023-09-10,Dover,39.1582,-75.5244,8.78,49,Good,28.64,30.19,15.3,4.46,0.24,15.09,44.0,3.8,2023,9,10,0,6,Fall,1
2023-09-11,Dover,39.1582,-75.5244,12.52,57,Moderate,25.11,22.19,15.13,5.12,0.39,12.67,68.2,9.6,2023,9,11,0,0,Fall,0
2023-09-12,Dover,39.1582,-75.5244,7.62,42,Good,29.43,27.12,21.49,2.5,0.54,5.94,53.8,5.3,2023,9,12,0,1,Fall,0
2023-09-13,Dover,39.1582,-75.5244,14.54,61,Moderate,18.45,20.12,11.83,4.35,0.3,15.61,52.1,1.0,2023,9,13,0,2,Fall,0
2023-09-14,Dover,39.1582,-75.5244,7.24,40,Good,12.44,18.57,14.99,2.64,0.33,5.52,43.7,8.6,2023,9,14,0,3,Fall,0
2023-09-15,Dover,39.1582,-75.5244,10.18,53,Moderate,19.35,15.43,19.05,5.44,0.29,3.29,37.3,7.4,2023,9,15,0,4,Fall,0
2023-09-16,Dover,39.1582,-75.5244,11.6,56,Moderate,23.17,23.73,21.29,5.24,0.56,18.67,60.7,5.5,2023,9,16,0,5,Fall,1
2023-09-17,Dover,39.1582,-75.5244,8.7,48,Good,13.84,35.91,22.39,6.06,0.41,16.89,62.3,5.8,2023,9,17,0,6,Fall,1
2023-09-18,Dover,39.1582,-75.5244,8.28,46,Good,26.93,20.22,10.76,2.84,0.46,6.1,48.1,6.2,2023,9,18,0,0,Fall,0
2023-09-19,Dover,39.1582,-75.5244,8.87,49,Good,15.5,28.96,10.21,5.36,0.44,15.52,44.4,0.7,2023,9,19,0,1,Fall,0
2023-09-20,Dover,39.1582,-75.5244,5.09,28,Good,13.45,25.97,16.23,4.07,0.45,5.67,85.7,6.9,2023,9,20,0,2,Fall,0
2023-09-21,Dover,39.1582,-75.5244,6.01,33,Good,27.25,29.93,10.02,5.97,0.5,19.52,62.0,9.6,2023,9,21,0,3,Fall,0
2023-09-22,Dover,39.1582,-75.5244,11.74,56,Moderate,24.7,26.97,19.38,4.61,0.22,11.64,66.5,3.7,2023,9,22,0,4,Fall,0
2023-09-23,Dover,39.1582,-75.5244,7.2,40,Good,29.0,33.98,22.47,6.07,0.59,16.99,85.1,9.7,2023,9,23,0,5,Fall,1
2023-09-24,Dover,39.1582,-75.5244,8.61,48,Good,20.93,29.61,11.58,5.57,0.35,14.35,36.1,4.0,2023,9,24,0,6,Fall,1
2023-09-25,Dover,39.1582,-75.5244,4.98,28,Good,19.32,27.15,15.93,3.33,0.27,5.59,36.1,7.4,2023,9,25,0,0,Fall,0
2023-09-26,Dover,39.1582,-75.5244,12.67,58,Moderate,20.23,15.87,22.34,3.43,0.54,11.11,73.5,3.8,2023,9,26,0,1,Fall,0
2023-09-27,Dover,39.1582,-75.5244,13.54,59,Moderate,18.41,27.01,14.87,4.82,0.46,18.25,66.2,2.0,2023,9,27,0,2,Fall,0
2023-09-28,Dover,39.1582,-75.5244,8.99,50,Good,28.72,32.31,15.76,3.56,0.47,8.48,76.1,6.4,2023,9,28,0,3,Fall,0
2023-09-29,Dover,39.1582,-75.5244,11.33,55,Moderate,27.37,36.27,11.9,5.85,0.43,20.8,64.5,5.7,2023,9,29,0,4,Fall,0
2023-09-30,Dover,39.1582,-75.5244,7.04,39,Good,14.65,27.9,16.22,4.44,0.23,7.36,75.2,6.1,2023,9,30,0,5,Fall,1
2023-10-01,Dover,39.1582,-75.5244,10.76,54,Moderate,17.39,13.66,22.17,5.41,0.32,2.49,66.5,0.9,2023,10,1,0,6,Fall,1
2023-10-02,Dover,39.1582,-75.5244,14.48,61,Moderate,28.66,16.49,11.75,4.91,0.38,12.31,50.0,6.2,2023,10,2,0,0,Fall,0
2023-10-03,Dover,39.1582,-75.5244,8.29,46,Good,12.48,27.57,16.41,4.47,0.51,17.45,56.4,7.5,2023,10,3,0,1,Fall,0
2023-10-04,Dover,39.1582,-75.5244,7.48,42,Good,16.81,29.43,10.15,5.3,0.38,3.15,76.7,2.7,2023,10,4,0,2,Fall,0
2023-10-05,Dover,39.1582,-75.5244,10.44,53,Moderate,14.79,12.71,16.9,3.03,0.43,14.02,78.8,8.1,2023,10,5,0,3,Fall,0
2023-10-06,Dover,39.1582,-75.5244,4.95,28,Good,28.8,14.95,12.79,2.88,0.47,10.43,68.1,5.8,2023,10,6,0,4,Fall,0
2023-10-07,Dover,39.1582,-75.5244,7.65,42,Good,10.21,20.59,18.07,5.9,0.35,3.03,88.6,9.5,2023,10,7,0,5,Fall,1
2023-10-08,Dover,39.1582,-75.5244,6.87,38,Good,19.81,25.74,20.85,5.23,0.52,9.27,62.6,9.5,2023,10,8,0,6,Fall,1
2023-10-09,Dover,39.1582,-75.5244,8.19,45,Good,21.36,28.53,11.5,5.92,0.52,12.89,39.3,4.7,2023,10,9,0,0,Fall,0
2023-10-10,Dover,39.1582,-75.5244,11.81,56,Moderate,27.18,20.01,23.47,3.81,0.21,6.2,38.1,3.6,2023,10,10,0,1,Fall,0
2023-10-11,Dover,39.1582,-75.5244,6.09,34,Good,12.29,26.49,9.02,4.09,0.3,14.16,49.5,5.7,2023,10,11,0,2,Fall,0
2023-10-12,Dover,39.1582,-75.5244,11.69,56,Moderate,28.47,18.5,13.34,4.41,0.44,9.55,73.2,9.6,2023,10,12,0,3,Fall,0
2023-10-13,Dover,39.1582,-75.5244,12.58,57,Moderate,25.39,31.32,13.91,4.26,0.35,14.36,89.0,2.3,2023,10,13,0,4,Fall,0
2023-10-14,Dover,39.1582,-75.5244,10.27,53,Moderate,20.23,13.53,22.56,4.37,0.32,8.58,58.1,8.7,2023,10,14,0,5,Fall,1
2023-10-15,Dover,39.1582,-75.5244,5.54,31,Good,25.53,20.65,10.11,5.1,0.22,8.34,83.8,3.5,2023,10,15,0,6,Fall,1
2023-10-16,Dover,39.1582,-75.5244,5.44,30,Good,13.0,26.59,16.19,4.87,0.55,15.04,48.9,2.7,2023,10,16,0,0,Fall,0
2023-10-17,Dover,39.1582,-75.5244,10.69,54,Moderate,13.86,19.42,16.5,3.67,0.26,15.58,80.2,3.4,2023,10,17,0,1,Fall,0
2023-10-18,Dover,39.1582,-75.5244,14.27,61,Moderate,28.61,25.79,8.77,5.76,0.34,13.93,68.9,6.1,2023,10,18,0,2,Fall,0
2023-10-19,Dover,39.1582,-75.5244,4.72,26,Good,12.12,18.37,8.15,2.04,0.49,20.51,41.0,3.4,2023,10,19,0,3,Fall,0
2023-10-20,Dover,39.1582,-75.5244,9.8,52,Moderate,20.64,29.03,12.42,4.26,0.49,12.49,85.2,9.3,2023,10,20,0,4,Fall,0
2023-10-21,Dover,39.1582,-75.5244,9.65,52,Moderate,27.89,32.36,18.15,2.47,0.39,14.28,40.7,9.3,2023,10,21,0,5,Fall,1
2023-10-22,Dover,39.1582,-75.5244,13.45,59,Moderate,28.0,23.05,22.79,2.01,0.41,15.75,66.2,6.2,2023,10,22,0,6,Fall,1
2023-10-23,Dover,39.1582,-75.5244,5.18,29,Good,27.16,16.74,21.34,5.81,0.58,17.61,34.5,2.1,2023,10,23,0,0,Fall,0
2023-10-24,Dover,39.1582,-75.5244,14.58,61,Moderate,15.49,31.39,14.91,3.03,0.23,21.38,69.5,5.3,2023,10,24,0,1,Fall,0
2023-10-25,Dover,39.1582,-75.5244,11.71,56,Moderate,10.07,14.17,15.91,3.56,0.42,10.01,56.2,1.4,2023,10,25,0,2,Fall,0
2023-10-26,Dover,39.1582,-75.5244,7.43,41,Good,12.62,18.17,21.82,5.75,0.31,5.86,83.1,5.4,2023,10,26,0,3,Fall,0
2023-10-27,Dover,39.1582,-75.5244,5.7,32,Good,26.4,23.5,22.34,3.56,0.59,19.3,87.0,5.4,2023,10,27,0,4,Fall,0
2023-10-28,Dover,39.1582,-75.5244,7.38,41,Good,13.01,13.57,12.12,5.99,0.31,20.21,48.5,4.7,2023,10,28,0,5,Fall,1
2023-10-29,Dover,39.1582,-75.5244,10.05,53,Moderate,23.01,14.31,18.53,2.87,0.33,9.22,88.4,5.2,2023,10,29,0,6,Fall,1
2023-10-30,Dover,39.1582,-75.5244,12.28,57,Moderate,27.05,29.12,12.97,2.99,0.23,8.19,59.5,2.4,2023,10,30,0,0,Fall,0
2023-10-31,Dover,39.1582,-75.5244,4.74,26,Good,12.81,15.36,14.65,5.64,0.39,2.31,71.1,0.9,2023,10,31,0,1,Fall,0
2023-11-01,Dover,39.1582,-75.5244,6.23,35,Good,27.01,24.27,18.78,4.33,0.49,5.4,30.1,4.7,2023,11,1,0,2,Fall,0
2023-11-02,Dover,39.1582,-75.5244,13.85,60,Moderate,14.54,25.25,12.48,4.99,0.55,10.85,72.8,8.7,2023,11,2,0,3,Fall,0
2023-11-03,Dover,39.1582,-75.5244,9.92,53,Moderate,27.83,19.0,15.03,3.62,0.22,21.27,73.9,6.4,2023,11,3,0,4,Fall,0
2023-11-04,Dover,39.1582,-75.5244,9.06,51,Moderate,23.9,30.08,14.77,2.31,0.39,9.24,63.1,9.1,2023,11,4,0,5,Fall,1
2023-11-05,Dover,39.1582,-75.5244,6.08,34,Good,14.3,35.04,17.24,3.81,0.34,15.76,30.7,5.4,2023,11,5,0,6,Fall,1
2023-11-06,Dover,39.1582,-75.5244,12.96,58,Moderate,16.0,29.19,12.54,6.1,0.27,8.37,56.6,3.9,2023,11,6,0,0,Fall,0
2023-11-07,Dover,39.1582,-75.5244,13.11,58,Moderate,14.54,14.11,16.64,3.06,0.23,19.57,87.4,8.0,2023,11,7,0,1,Fall,0
2023-11-08,Dover,39.1582,-75.5244,8.49,47,Good,19.08,18.08,21.4,3.64,0.45,6.85,32.8,7.5,2023,11,8,0,2,Fall,0
2023-11-09,Dover,39.1582,-75.5244,8.68,48,Good,23.84,33.72,16.09,4.52,0.44,11.86,41.7,4.4,2023,11,9,0,3,Fall,0
2023-11-10,Dover,39.1582,-75.5244,10.49,54,Moderate,29.69,19.2,22.64,5.28,0.39,13.61,54.7,7.6,2023,11,10,0,4,Fall,0
2023-11-11,Dover,39.1582,-75.5244,13.33,59,Moderate,30.15,35.87,21.28,2.68,0.52,10.19,87.2,5.6,2023,11,11,0,5,Fall,1
2023-11-12,Dover,39.1582,-75.5244,12.98,58,Moderate,11.23,19.76,11.45,4.23,0.41,9.96,34.6,4.4,2023,11,12,0,6,Fall,1
2023-11-13,Dover,39.1582,-75.5244,5.86,33,Good,28.85,25.5,19.51,3.04,0.23,11.34,48.5,1.4,2023,11,13,0,0,Fall,0
2023-11-14,Dover,39.1582,-75.5244,10.1,53,Moderate,12.6,13.63,11.37,3.66,0.24,22.33,80.3,7.1,2023,11,14,0,1,Fall,0
2023-11-15,Dover,39.1582,-75.5244,12.65,58,Moderate,27.43,12.86,17.65,3.64,0.5,10.98,56.0,1.6,2023,11,15,0,2,Fall,0
2023-11-16,Dover,39.1582,-75.5244,9.33,51,Moderate,27.94,27.34,10.7,4.04,0.42,12.54,31.5,5.0,2023,11,16,0,3,Fall,0
2023-11-17,Dover,39.1582,-75.5244,13.52,59,Moderate,26.32,32.72,17.14,4.33,0.57,8.49,70.5,7.3,2023,11,17,0,4,Fall,0
2023-11-18,Dover,39.1582,-75.5244,14.02,60,Moderate,14.76,18.08,8.9,5.4,0.27,3.23,30.8,8.4,2023,11,18,0,5,Fall,1
2023-11-19,Dover,39.1582,-75.5244,11.41,55,Moderate,30.61,25.77,9.62,5.77,0.56,13.95,88.8,8.5,2023,11,19,0,6,Fall,1
2023-11-20,Dover,39.1582,-75.5244,13.76,60,Moderate,15.34,13.31,17.11,4.14,0.54,13.52,65.6,8.4,2023,11,20,0,0,Fall,0
2023-11-21,Dover,39.1582,-75.5244,12.7,58,Moderate,24.12,32.77,18.43,5.6,0.24,22.18,33.5,9.3,2023,11,21,0,1,Fall,0
2023-11-22,Dover,39.1582,-75.5244,8.61,48,Good,15.86,30.97,22.04,5.15,0.54,13.75,73.2,2.9,2023,11,22,0,2,Fall,0
2023-11-23,Dover,39.1582,-75.5244,9.3,51,Moderate,27.09,31.16,23.18,3.56,0.4,13.2,45.8,5.4,2023,11,23,0,3,Fall,0
2023-11-24,Dover,39.1582,-75.5244,11.31,55,Moderate,25.96,23.92,22.51,4.19,0.39,11.26,68.0,7.3,2023,11,24,0,4,Fall,0
2023-11-25,Dover,39.1582,-75.5244,5.17,29,Good,15.01,22.99,18.98,3.55,0.4,2.9,50.0,1.1,2023,11,25,0,5,Fall,1
2023-11-26,Dover,39.1582,-75.5244,7.62,42,Good,23.78,33.83,24.16,3.21,0.6,20.91,57.5,0.7,2023,11,26,0,6,Fall,1
2023-11-27,Dover,39.1582,-75.5244,7.76,43,Good,22.27,25.75,24.09,3.39,0.48,3.16,42.2,9.7,2023,11,27,0,0,Fall,0
2023-11-28,Dover,39.1582,-75.5244,7.81,43,Good,19.72,29.93,19.42,4.83,0.26,17.0,42.4,8.2,2023,11,28,0,1,Fall,0
2023-11-29,Dover,39.1582,-75.5244,11.94,56,Moderate,13.53,25.85,19.2,4.54,0.25,14.84,85.5,2.3,2023,11,29,0,2,Fall,0
2023-11-30,Dover,39.1582,-75.5244,8.31,46,Good,26.57,13.3,20.18,3.99,0.22,8.62,55.4,4.2,2023,11,30,0,3,Fall,0
2023-12-01,Dover,39.1582,-75.5244,10.19,53,Moderate,28.9,17.71,19.81,6.42,0.62,5.76,44.4,1.6,2023,12,1,0,4,Winter,0
2023-12-02,Dover,39.1582,-75.5244,7.33,41,Good,15.11,16.37,19.68,5.88,0.41,13.83,54.9,2.5,2023,12,2,0,5,Winter,1
2023-12-03,Dover,39.1582,-75.5244,12.04,56,Moderate,15.97,37.77,19.51,5.28,0.38,6.27,51.0,5.1,2023,12,3,0,6,Winter,1
2023-12-04,Dover,39.1582,-75.5244,9.89,52,Moderate,18.96,17.77,20.25,4.67,0.4,9.64,61.0,7.1,2023,12,4,0,0,Winter,0
2023-12-05,Dover,39.1582,-75.5244,6.7,37,Good,22.16,28.44,17.1,5.3,0.48,5.24,75.2,1.3,2023,12,5,0,1,Winter,0
2023-12-06,Dover,39.1582,-75.5244,14.49,61,Moderate,15.59,23.4,17.93,5.43,0.57,10.97,77.6,1.9,2023,12,6,0,2,Winter,0
2023-12-07,Dover,39.1582,-75.5244,15.38,63,Moderate,24.13,21.41,18.25,2.52,0.34,17.15,30.2,6.8,2023,12,7,0,3,Winter,0
2023-12-08,Dover,39.1582,-75.5244,11.35,55,Moderate,30.53,28.86,23.3,6.27,0.57,21.69,74.8,3.7,2023,12,8,0,4,Winter,0
2023-12-09,Dover,39.1582,-75.5244,11.85,56,Moderate,27.69,16.83,21.67,5.01,0.39,9.31,34.9,5.5,2023,12,9,0,5,Winter,1
2023-12-10,Dover,39.1582,-75.5244,9.65,52,Moderate,24.89,26.58,18.51,5.31,0.48,14.36,72.5,1.8,2023,12,10,0,6,Winter,1
2023-12-11,Dover,39.1582,-75.5244,11.54,56,Moderate,18.79,38.67,18.58,3.99,0.56,20.68,57.4,3.6,2023,12,11,0,0,Winter,0
2023-12-12,Dover,39.1582,-75.5244,9.95,53,Moderate,27.73,27.4,21.37,3.68,0.57,21.41,54.2,5.6,2023,12,12,0,1,Winter,0
2023-12-13,Dover,39.1582,-75.5244,7.02,39,Good,22.77,35.11,22.12,3.32,0.32,16.35,36.7,1.5,2023,12,13,0,2,Winter,0
2023-12-14,Dover,39.1582,-75.5244,13.68,60,Moderate,18.3,28.82,18.07,5.87,0.49,11.9,39.4,0.9,2023,12,14,0,3,Winter,0
2023-12-15,Dover,39.1582,-75.5244,6.35,35,Good,15.88,27.03,13.9,2.99,0.29,18.87,65.9,1.4,2023,12,15,0,4,Winter,0
2023-12-16,Dover,39.1582,-75.5244,14.91,62,Moderate,24.4,24.78,19.16,3.91,0.34,14.48,38.2,2.2,2023,12,16,0,5,Winter,1
2023-12-17,Dover,39.1582,-75.5244,8.93,50,Good,23.49,37.33,12.53,4.59,0.54,21.17,37.3,5.3,2023,12,17,0,6,Winter,1
2023-12-18,Dover,39.1582,-75.5244,11.57,56,Moderate,30.42,33.42,16.89,6.2,0.31,18.71,86.4,4.2,2023,12,18,0,0,Winter,0
2023-12-19,Dover,39.1582,-75.5244,14.82,62,Moderate,29.91,27.35,18.0,4.61,0.61,16.19,60.0,1.2,2023,12,19,0,1,Winter,0
2023-12-20,Dover,39.1582,-75.5244,13.1,58,Moderate,17.75,22.65,21.57,6.11,0.3,9.33,86.3,5.4,2023,12,20,0,2,Winter,0
2023-12-21,Dover,39.1582,-75.5244,15.05,62,Moderate,17.36,17.85,17.4,5.25,0.59,9.11,68.6,3.8,2023,12,21,0,3,Winter,0
2023-12-22,Dover,39.1582,-75.5244,9.09,51,Moderate,30.71,17.59,17.5,3.33,0.25,14.72,38.5,8.6,2023,12,22,0,4,Winter,0
2023-12-23,Dover,39.1582,-75.5244,12.25,57,Moderate,26.07,15.53,19.36,5.1,0.5,20.31,54.2,4.5,2023,12,23,0,5,Winter,1
2023-12-24,Dover,39.1582,-75.5244,6.65,37,Good,30.86,31.96,23.76,2.58,0.49,19.13,31.2,2.5,2023,12,24,0,6,Winter,1
2023-12-25,Dover,39.1582,-75.5244,10.15,53,Moderate,16.08,18.02,11.65,3.66,0.61,21.28,85.5,5.1,2023,12,25,0,0,Winter,0
2023-12-26,Dover,39.1582,-75.5244,6.6,37,Good,21.52,23.56,14.18,2.8,0.48,17.94,57.0,9.0,2023,12,26,0,1,Winter,0
2023-12-27,Dover,39.1582,-75.5244,8.09,45,Good,23.81,21.28,22.03,4.77,0.57,15.93,43.8,4.0,2023,12,27,0,2,Winter,0
2023-12-28,Dover,39.1582,-75.5244,9.75,52,Moderate,16.89,24.08,21.64,6.12,0.61,20.27,57.0,6.4,2023,12,28,0,3,Winter,0
2023-12-29,Dover,39.1582,-75.5244,6.89,38,Good,32.23,29.54,13.55,4.12,0.5,20.3,70.6,3.0,2023,12,29,0,4,Winter,0
2023-12-30,Dover,39.1582,-75.5244,15.58,63,Moderate,29.49,27.47,20.45,4.4,0.49,8.81,51.0,7.4,2023,12,30,0,5,Winter,1
2023-12-31,Dover,39.1582,-75.5244,6.97,39,Good,18.62,32.93,20.93,3.63,0.44,22.64,48.0,8.0,2023,12,31,0,6,Winter,1
2024-01-01,Dover,39.1582,-75.5244,8.97,50,Good,32.87,33.46,25.91,3.94,0.34,13.92,42.3,3.9,2024,1,1,0,0,Winter,0
2024-01-02,Dover,39.1582,-75.5244,13.03,58,Moderate,19.26,32.41,20.57,4.81,0.58,14.95,31.9,4.2,2024,1,2,0,1,Winter,0
2024-01-03,Dover,39.1582,-75.5244,15.02,62,Moderate,16.43,41.26,23.2,6.08,0.64,11.16,31.7,3.7,2024,1,3,0,2,Winter,0
2024-01-04,Dover,39.1582,-75.5244,8.84,49,Good,31.47,21.33,12.81,3.83,0.41,8.77,56.9,9.8,2024,1,4,0,3,Winter,0
2024-01-05,Dover,39.1582,-75.5244,15.69,63,Moderate,20.26,26.15,24.08,4.94,0.49,24.2,40.7,7.5,2024,1,5,0,4,Winter,0
2024-01-06,Dover,39.1582,-75.5244,7.81,43,Good,19.57,31.57,24.2,3.76,0.51,18.81,86.9,4.8,2024,1,6,0,5,Winter,1
2024-01-07,Dover,39.1582,-75.5244,8.56,48,Good,24.07,37.87,13.45,5.86,0.55,16.85,86.3,2.7,2024,1,7,0,6,Winter,1
2024-01-08,Dover,39.1582,-75.5244,7.01,39,Good,15.61,37.47,15.92,5.49,0.6,15.39,52.0,3.0,2024,1,8,0,0,Winter,0
2024-01-09,Dover,39.1582,-75.5244,10.01,53,Moderate,29.44,18.51,16.58,4.99,0.43,12.89,70.3,5.9,2024,1,9,0,1,Winter,0
2024-01-10,Dover,39.1582,-75.5244,13.06,58,Moderate,33.19,18.4,17.35,5.02,0.61,17.17,39.3,6.0,2024,1,10,0,2,Winter,0
2024-01-11,Dover,39.1582,-75.5244,9.34,51,Moderate,26.47,37.48,13.92,5.35,0.45,20.17,81.1,1.6,2024,1,11,0,3,Winter,0
2024-01-12,Dover,39.1582,-75.5244,13.46,59,Moderate,29.78,21.07,22.04,5.88,0.52,23.33,77.5,5.6,2024,1,12,0,4,Winter,0
2024-01-13,Dover,39.1582,-75.5244,10.97,54,Moderate,18.0,39.94,20.73,6.88,0.34,8.47,89.0,1.3,2024,1,13,0,5,Winter,1
2024-01-14,Dover,39.1582,-75.5244,10.86,54,Moderate,32.2,28.09,18.44,6.13,0.48,20.45,38.2,6.9,2024,1,14,0,6,Winter,1
2024-01-15,Dover,39.1582,-75.5244,9.75,52,Moderate,15.15,28.75,12.22,6.37,0.53,22.86,73.7,6.0,2024,1,15,0,0,Winter,0
2024-01-16,Dover,39.1582,-75.5244,11.96,56,Moderate,20.51,27.92,25.23,3.54,0.41,5.7,30.5,0.5,2024,1,16,0,1,Winter,0
2024-01-17,Dover,39.1582,-75.5244,13.81,60,Moderate,31.15,32.61,22.59,3.13,0.41,24.4,83.0,7.2,2024,1,17,0,2,Winter,0
2024-01-18,Dover,39.1582,-75.5244,11.82,56,Moderate,29.28,37.9,17.87,3.93,0.41,5.12,77.1,5.3,2024,1,18,0,3,Winter,0
2024-01-19,Dover,39.1582,-75.5244,11.07,55,Moderate,30.87,29.66,16.22,5.91,0.68,24.36,79.9,5.6,2024,1,19,0,4,Winter,0
2024-01-20,Dover,39.1582,-75.5244,8.02,45,Good,33.19,40.21,14.7,5.7,0.57,23.17,72.9,10.0,2024,1,20,0,5,Winter,1
2024-01-21,Dover,39.1582,-75.5244,8.3,46,Good,18.32,27.7,19.9,5.08,0.63,5.84,30.5,2.7,2024,1,21,0,6,Winter,1
2024-01-22,Dover,39.1582,-75.5244,9.08,51,Moderate,32.63,28.97,19.97,4.49,0.5,23.55,59.0,2.3,2024,1,22,0,0,Winter,0
2024-01-23,Dover,39.1582,-75.5244,13.53,59,Moderate,20.41,20.85,22.33,4.06,0.46,9.18,72.4,7.7,2024,1,23,0,1,Winter,0
2024-01-24,Dover,39.1582,-75.5244,15.52,63,Moderate,15.11,34.94,23.3,3.27,0.66,11.48,60.1,8.2,2024,1,24,0,2,Winter,0
2024-01-25,Dover,39.1582,-75.5244,15.04,62,Moderate,24.57,24.61,12.14,5.46,0.4,17.6,72.3,3.9,2024,1,25,0,3,Winter,0
2024-01-26,Dover,39.1582,-75.5244,13.85,60,Moderate,32.27,39.95,17.28,3.83,0.55,7.1,51.7,2.4,2024,1,26,0,4,Winter,0
2024-01-27,Dover,39.1582,-75.5244,13.81,60,Moderate,17.69,33.73,25.45,4.46,0.69,18.4,57.1,2.2,2024,1,27,0,5,Winter,1
2024-01-28,Dover,39.1582,-75.5244,15.5,63,Moderate,32.52,27.94,13.46,4.92,0.56,12.97,75.1,6.2,2024,1,28,0,6,Winter,1
2024-01-29,Dover,39.1582,-75.5244,13.02,58,Moderate,17.25,19.0,26.16,3.23,0.58,11.84,64.8,9.5,2024,1,29,0,0,Winter,0
2024-01-30,Dover,39.1582,-75.5244,10.33,53,Moderate,16.4,25.57,18.51,5.63,0.41,23.81,62.1,3.8,2024,1,30,0,1,Winter,0
2024-01-31,Dover,39.1582,-75.5244,12.95,58,Moderate,34.81,19.57,21.3,4.31,0.38,15.27,88.2,8.0,2024,1,31,0,2,Winter,0
2024-02-01,Dover,39.1582,-75.5244,12.62,58,Moderate,20.78,33.28,22.8,4.08,0.57,19.58,75.4,9.7,2024,2,1,0,3,Winter,0
2024-02-02,Dover,39.1582,-75.5244,12.6,58,Moderate,17.98,28.89,17.01,6.68,0.44,7.89,70.0,3.2,2024,2,2,0,4,Winter,0
2024-02-03,Dover,39.1582,-75.5244,13.47,59,Moderate,36.6,37.97,17.52,7.16,0.74,14.21,88.2,3.5,2024,2,3,0,5,Winter,1
2024-02-04,Dover,39.1582,-75.5244,18.09,68,Moderate,31.58,22.47,18.96,5.69,0.63,16.56,67.3,5.8,2024,2,4,0,6,Winter,1
2024-02-05,Dover,39.1582,-75.5244,8.26,46,Good,26.0,37.35,27.03,7.44,0.4,18.67,30.1,9.2,2024,2,5,0,0,Winter,0
2024-02-06,Dover,39.1582,-75.5244,12.88,58,Moderate,22.91,43.43,24.84,5.61,0.69,9.87,37.8,2.3,2024,2,6,0,1,Winter,0
2024-02-07,Dover,39.1582,-75.5244,10.84,54,Moderate,26.41,35.26,17.11,4.89,0.69,17.31,73.2,2.1,2024,2,7,0,2,Winter,0
2024-02-08,Dover,39.1582,-75.5244,9.06,51,Moderate,37.01,35.53,26.69,5.84,0.45,22.8,44.3,3.1,2024,2,8,0,3,Winter,0
2024-02-09,Dover,39.1582,-75.5244,13.04,58,Moderate,25.72,43.69,23.76,6.52,0.48,22.19,67.3,9.3,2024,2,9,0,4,Winter,0
2024-02-10,Dover,39.1582,-75.5244,12.48,57,Moderate,37.29,38.67,14.95,5.3,0.39,22.19,52.3,2.4,2024,2,10,0,5,Winter,1
2024-02-11,Dover,39.1582,-75.5244,14.64,61,Moderate,27.12,34.52,22.49,5.97,0.65,11.42,40.4,5.3,2024,2,11,0,6,Winter,1
2024-02-12,Dover,39.1582,-75.5244,9.69,52,Moderate,28.68,28.24,18.36,6.11,0.66,22.04,86.8,5.5,2024,2,12,0,0,Winter,0
2024-02-13,Dover,39.1582,-75.5244,9.0,50,Good,34.83,35.57,15.85,5.63,0.65,24.3,87.3,8.7,2024,2,13,0,1,Winter,0
2024-02-14,Dover,39.1582,-75.5244,8.4,47,Good,22.18,29.38,17.06,6.49,0.5,20.76,61.3,3.9,2024,2,14,0,2,Winter,0
2024-02-15,Dover,39.1582,-75.5244,11.96,56,Moderate,21.54,26.9,18.84,7.18,0.65,12.13,79.3,6.9,2024,2,15,0,3,Winter,0
2024-02-16,Dover,39.1582,-75.5244,16.4,65,Moderate,35.55,36.08,25.03,5.15,0.59,8.46,42.3,6.9,2024,2,16,0,4,Winter,0
2024-02-17,Dover,39.1582,-75.5244,13.96,60,Moderate,30.84,27.46,19.16,5.3,0.54,7.27,48.8,4.6,2024,2,17,0,5,Winter,1
2024-02-18,Dover,39.1582,-75.5244,17.85,67,Moderate,30.73,35.83,28.62,7.04,0.67,10.0,56.9,2.4,2024,2,18,0,6,Winter,1
2024-02-19,Dover,39.1582,-75.5244,10.15,53,Moderate,30.99,41.14,25.85,6.81,0.74,7.01,50.9,2.6,2024,2,19,0,0,Winter,0
2024-02-20,Dover,39.1582,-75.5244,10.76,54,Moderate,24.38,29.55,28.41,5.69,0.59,15.89,83.2,9.7,2024,2,20,0,1,Winter,0
2024-02-21,Dover,39.1582,-75.5244,13.17,59,Moderate,29.11,25.42,26.89,4.3,0.58,17.68,84.2,1.8,2024,2,21,0,2,Winter,0
2024-02-22,Dover,39.1582,-75.5244,15.81,64,Moderate,37.31,34.55,19.01,7.29,0.65,9.38,75.8,9.6,2024,2,22,0,3,Winter,0
2024-02-23,Dover,39.1582,-75.5244,17.84,67,Moderate,26.79,37.03,14.33,4.55,0.62,8.85,45.0,4.9,2024,2,23,0,4,Winter,0
2024-02-24,Dover,39.1582,-75.5244,13.76,60,Moderate,26.1,39.5,18.71,6.27,0.6,6.61,54.8,7.6,2024,2,24,0,5,Winter,1
2024-02-25,Dover,39.1582,-75.5244,8.43,47,Good,31.61,41.86,17.38,4.08,0.38,25.14,65.7,3.1,2024,2,25,0,6,Winter,1
